locus_tag	ftype	length_bp	gene	EC_number	COG	product
HCNBPFHJ_00340	CDS	270				hypothetical protein
HCNBPFHJ_00341	CDS	198	rpmE		COG0254	50S ribosomal protein L31
HCNBPFHJ_00342	CDS	891				hypothetical protein
HCNBPFHJ_00343	CDS	1083	prfA		COG0216	Peptide chain release factor 1
HCNBPFHJ_00344	CDS	870	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
HCNBPFHJ_00345	CDS	1032	ywlC	2.7.7.87	COG0009	Threonylcarbamoyl-AMP synthase
HCNBPFHJ_00346	CDS	447	ywlE	3.9.1.2	COG0394	Protein-arginine-phosphatase
HCNBPFHJ_00347	CDS	438	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
HCNBPFHJ_00348	CDS	1233	glyA	2.1.2.1	COG0112	Serine hydroxymethyltransferase
HCNBPFHJ_00349	CDS	627	upp	2.4.2.9		Uracil phosphoribosyltransferase
HCNBPFHJ_00350	CDS	1026	cggR		COG2390	Central glycolytic genes regulator
HCNBPFHJ_00351	CDS	1011	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
HCNBPFHJ_00352	CDS	1179	pgk	2.7.2.3		Phosphoglycerate kinase
HCNBPFHJ_00353	CDS	771	tpiA	5.3.1.1		Triosephosphate isomerase
HCNBPFHJ_00354	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HCNBPFHJ_00355	CDS	1284	eno	4.2.1.11	COG0148	Enolase
HCNBPFHJ_00356	CDS	1011	epsE		COG2804	Type II secretion system protein E
HCNBPFHJ_00357	CDS	1020	pilT		COG2805	Twitching mobility protein
HCNBPFHJ_00358	CDS	1176	gspF		COG1459	Putative type II secretion system protein F
HCNBPFHJ_00359	CDS	447	epsG		COG2165	Type II secretion system protein G
HCNBPFHJ_00360	CDS	543	pppA		COG1989	Leader peptidase PppA
HCNBPFHJ_00361	CDS	462				hypothetical protein
HCNBPFHJ_00362	CDS	357				hypothetical protein
HCNBPFHJ_00363	CDS	645				hypothetical protein
HCNBPFHJ_00364	CDS	408				hypothetical protein
HCNBPFHJ_00365	CDS	855				hypothetical protein
HCNBPFHJ_00366	CDS	597				hypothetical protein
HCNBPFHJ_00367	CDS	390				hypothetical protein
HCNBPFHJ_00368	CDS	822	aroK	2.7.1.71	COG0703	Shikimate kinase
HCNBPFHJ_00369	CDS	915	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
HCNBPFHJ_00370	CDS	1083	macA_1		COG0845	Macrolide export protein MacA
HCNBPFHJ_00371	CDS	723	yknY	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
HCNBPFHJ_00372	CDS	1212	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
HCNBPFHJ_00373	CDS	465	menI	3.1.2.28		1,4-dihydroxy-2-naphthoyl-CoA hydrolase
HCNBPFHJ_00374	CDS	1023	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
HCNBPFHJ_00375	CDS	2445	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
HCNBPFHJ_00376	CDS	2424	ydcP_2	3.4.-.-	COG0826	putative protease YdcP
HCNBPFHJ_00377	CDS	2439	mutS2	3.1.-.-		Endonuclease MutS2
HCNBPFHJ_00378	CDS	99				hypothetical protein
HCNBPFHJ_00379	CDS	2091	pbpF		COG0744	Penicillin-binding protein 1F
HCNBPFHJ_00380	CDS	1209	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HCNBPFHJ_00381	CDS	642	nudL	3.6.1.-		putative Nudix hydrolase NudL
HCNBPFHJ_00382	CDS	2382	ppsA	2.7.9.2		Phosphoenolpyruvate synthase
HCNBPFHJ_00383	CDS	630	ccpN		COG0517	Transcriptional repressor CcpN
HCNBPFHJ_00384	CDS	822	yqfL	2.7.11.32	COG1806	Putative pyruvate, phosphate dikinase regulatory protein
HCNBPFHJ_00385	CDS	990	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
HCNBPFHJ_00386	CDS	189	rpmB		COG0227	50S ribosomal protein L28
HCNBPFHJ_00387	CDS	2043	recG	3.6.4.12		ATP-dependent DNA helicase RecG
HCNBPFHJ_00388	CDS	186	dmpI	5.3.2.6		2-hydroxymuconate tautomerase
HCNBPFHJ_00389	CDS	1455	guaB_2	1.1.1.205		Inosine-5'-monophosphate dehydrogenase
HCNBPFHJ_00390	CDS	723	tagA	2.4.1.187	COG1922	N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase
HCNBPFHJ_00391	CDS	642	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
HCNBPFHJ_00392	CDS	672				hypothetical protein
HCNBPFHJ_00393	CDS	1263		2.4.1.336	COG1215	Beta-monoglucosyldiacylglycerol synthase
HCNBPFHJ_00394	CDS	762	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
HCNBPFHJ_00395	tRNA	84				tRNA-Leu(caa)
HCNBPFHJ_00396	CDS	792				hypothetical protein
HCNBPFHJ_00397	CDS	372	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
HCNBPFHJ_00398	CDS	1578	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
HCNBPFHJ_00399	CDS	945	comEC_1		COG0658	ComE operon protein 3
HCNBPFHJ_00400	CDS	1098	lytC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase LytC
HCNBPFHJ_00401	CDS	561				hypothetical protein
HCNBPFHJ_00402	CDS	981	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HCNBPFHJ_00403	CDS	495	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
HCNBPFHJ_00404	CDS	759	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
HCNBPFHJ_00405	CDS	450	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
HCNBPFHJ_00406	CDS	1032	tsaD_1	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
HCNBPFHJ_00407	CDS	1392	pdtaS	2.7.13.3	COG3920	putative sensor histidine kinase pdtaS
HCNBPFHJ_00408	CDS	579	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
HCNBPFHJ_00409	CDS	282	groS			10 kDa chaperonin
HCNBPFHJ_00410	CDS	1626	groL			60 kDa chaperonin
HCNBPFHJ_00411	CDS	417				hypothetical protein
HCNBPFHJ_00412	CDS	1257	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HCNBPFHJ_00413	CDS	744	sufC		COG0396	Vegetative protein 296
HCNBPFHJ_00414	CDS	1410				hypothetical protein
HCNBPFHJ_00415	CDS	1047				hypothetical protein
HCNBPFHJ_00416	CDS	1230	sufS	2.8.1.7	COG0520	Cysteine desulfurase SufS
HCNBPFHJ_00417	CDS	426	sufU	2.-.-.-	COG0822	Zinc-dependent sulfurtransferase SufU
HCNBPFHJ_00418	CDS	684		3.1.3.5	COG0546	5'-nucleotidase
HCNBPFHJ_00419	CDS	507	speH	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
HCNBPFHJ_00420	CDS	480	ctsR		COG4463	Transcriptional regulator CtsR
HCNBPFHJ_00421	CDS	540	mcsA		COG3880	Protein-arginine kinase activator protein
HCNBPFHJ_00422	CDS	1062	mcsB	2.7.14.1		Protein-arginine kinase
HCNBPFHJ_00423	CDS	2448	clpC_1		COG0542	Negative regulator of genetic competence ClpC/MecB
HCNBPFHJ_00424	CDS	1374	radA	3.6.4.-	COG1066	DNA repair protein RadA
HCNBPFHJ_00425	CDS	318				hypothetical protein
HCNBPFHJ_00426	CDS	732	yacL	3.1.-.-	COG4956	putative PIN and TRAM-domain containing protein YacL
HCNBPFHJ_00427	CDS	1176	ispDF		COG0245	Bifunctional enzyme IspD/IspF
HCNBPFHJ_00428	CDS	1470	gltX_2	6.1.1.17		Glutamate--tRNA ligase
HCNBPFHJ_00429	CDS	954	panS_1		COG0385	Pantothenate precursors transporter PanS
HCNBPFHJ_00430	CDS	1449	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
HCNBPFHJ_00431	CDS	495	mrnC	3.1.26.-	COG1939	Mini-ribonuclease 3
HCNBPFHJ_00432	CDS	732		2.1.1.-		Putative TrmH family tRNA/rRNA methyltransferase
HCNBPFHJ_00433	CDS	534	yacP		COG3688	putative protein YacP
HCNBPFHJ_00434	CDS	675	sigH		COG1595	RNA polymerase sigma-H factor
HCNBPFHJ_00435	CDS	246	secG		COG1314	putative protein-export membrane protein SecG
HCNBPFHJ_00436	CDS	2364	rnr	3.1.13.1	COG0557	Ribonuclease R
HCNBPFHJ_00437	CDS	471	smpB		COG0691	SsrA-binding protein
HCNBPFHJ_00438	CDS	501				hypothetical protein
HCNBPFHJ_00439	CDS	729	bioW	6.2.1.14	COG1424	6-carboxyhexanoate--CoA ligase
HCNBPFHJ_00440	CDS	1179	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
HCNBPFHJ_00441	tmRNA	342	ssrA			transfer-messenger RNA, SsrA
HCNBPFHJ_00442	CDS	627		3.4.21.-	COG3340	putative peptidase
HCNBPFHJ_00443	CDS	1128	bepF			Efflux pump periplasmic linker BepF
HCNBPFHJ_00444	CDS	3183	bepE			Efflux pump membrane transporter BepE
HCNBPFHJ_00445	CDS	942	ppaC	3.6.1.1	COG1227	Manganese-dependent inorganic pyrophosphatase
HCNBPFHJ_00446	CDS	2190	pcrA_1	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
HCNBPFHJ_00447	CDS	2004	ligA	6.5.1.2		DNA ligase
HCNBPFHJ_00448	CDS	291	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
HCNBPFHJ_00449	CDS	1461	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
HCNBPFHJ_00450	CDS	1449	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
HCNBPFHJ_00451	CDS	417				hypothetical protein
HCNBPFHJ_00452	CDS	1839	bchE	1.21.98.3		Anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
HCNBPFHJ_00453	CDS	966	hemN_2	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein
HCNBPFHJ_00454	CDS	1014			COG1702	PhoH-like protein
HCNBPFHJ_00455	CDS	477	ybeY	3.1.-.-	COG0319	Endoribonuclease YbeY
HCNBPFHJ_00456	CDS	900	era_1		COG1159	GTPase Era
HCNBPFHJ_00457	CDS	1332				hypothetical protein
HCNBPFHJ_00458	CDS	702	recO			DNA repair protein RecO
HCNBPFHJ_00459	CDS	747	larE	2.8.1.-	COG1606	Pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase
HCNBPFHJ_00460	CDS	756	larB	3.-.-.-	COG1691	Pyridinium-3,5-biscarboxylic acid mononucleotide synthase
HCNBPFHJ_00461	CDS	1311	larC			Pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel insertion protein
HCNBPFHJ_00462	CDS	1278	larA	5.1.2.1	COG3875	Lactate racemase
HCNBPFHJ_00463	CDS	804				hypothetical protein
HCNBPFHJ_00464	CDS	462				hypothetical protein
HCNBPFHJ_00465	CDS	1320	yxeP_3	3.-.-.-	COG1473	putative hydrolase YxeP
HCNBPFHJ_00466	CDS	354				hypothetical protein
HCNBPFHJ_00467	CDS	459				hypothetical protein
HCNBPFHJ_00468	CDS	90				hypothetical protein
HCNBPFHJ_00469	CDS	330				hypothetical protein
HCNBPFHJ_00470	CDS	366				hypothetical protein
HCNBPFHJ_00471	CDS	438				hypothetical protein
HCNBPFHJ_00472	CDS	876	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
HCNBPFHJ_00473	CDS	2052	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
HCNBPFHJ_00474	CDS	387				hypothetical protein
HCNBPFHJ_00475	CDS	342	rplS			50S ribosomal protein L19
HCNBPFHJ_00476	CDS	906	rbgA		COG1161	Ribosome biogenesis GTPase A
HCNBPFHJ_00477	CDS	798	rnhB	3.1.26.4	COG0164	Ribonuclease HII
HCNBPFHJ_00478	CDS	399				hypothetical protein
HCNBPFHJ_00479	CDS	1707	comM		COG0606	Competence protein ComM
HCNBPFHJ_00480	CDS	1227	dprA		COG0758	DNA processing protein DprA
HCNBPFHJ_00481	CDS	2376	topA	5.99.1.2		DNA topoisomerase 1
HCNBPFHJ_00482	CDS	1317	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
HCNBPFHJ_00483	CDS	825	lgt	2.4.99.-	COG0682	Prolipoprotein diacylglyceryl transferase
HCNBPFHJ_00484	CDS	1683	ydhD	3.2.-.-	COG3858	Putative sporulation-specific glycosylase YdhD
HCNBPFHJ_00485	CDS	2469	leuS	6.1.1.4	COG0495	Leucine--tRNA ligase
HCNBPFHJ_00486	CDS	480	ribD_1		COG0117	Riboflavin biosynthesis protein RibD
HCNBPFHJ_00487	CDS	1230		3.4.11.-		Aminopeptidase 2
HCNBPFHJ_00488	CDS	570	comEA		COG1555	ComE operon protein 1
HCNBPFHJ_00489	CDS	2226	comEC_2		COG0658	ComE operon protein 3
HCNBPFHJ_00490	CDS	978				hypothetical protein
HCNBPFHJ_00491	CDS	3792	polC_1	2.7.7.7	COG2176	DNA polymerase III PolC-type
HCNBPFHJ_00492	CDS	312				hypothetical protein
HCNBPFHJ_00493	CDS	459				hypothetical protein
HCNBPFHJ_00494	CDS	1743	poxB	1.2.5.1	COG0028	Pyruvate dehydrogenase [ubiquinone]
HCNBPFHJ_00495	CDS	1212	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
HCNBPFHJ_00496	CDS	657	ribE	2.5.1.9	COG0307	Riboflavin synthase
HCNBPFHJ_00497	CDS	1203	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
HCNBPFHJ_00498	CDS	462	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
HCNBPFHJ_00499	CDS	879	hslO			33 kDa chaperonin
HCNBPFHJ_00500	CDS	795		2.4.2.44	COG0005	S-methyl-5'-thioinosine phosphorylase
HCNBPFHJ_00501	CDS	1065	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
HCNBPFHJ_00502	CDS	1245	ahcY	3.3.1.1	COG0499	Adenosylhomocysteinase
HCNBPFHJ_00503	CDS	1290	mtaD	3.5.4.28	COG0402	5-methylthioadenosine/S-adenosylhomocysteine deaminase
HCNBPFHJ_00504	CDS	750		2.1.1.295		2-methyl-6-phytyl-1,4-hydroquinone methyltransferase
HCNBPFHJ_00505	CDS	939				hypothetical protein
HCNBPFHJ_00506	CDS	909				hypothetical protein
HCNBPFHJ_00507	CDS	744				hypothetical protein
HCNBPFHJ_00508	CDS	150				hypothetical protein
HCNBPFHJ_00509	CDS	1302				hypothetical protein
HCNBPFHJ_00510	CDS	618	bcrC	3.6.1.27	COG0671	Undecaprenyl-diphosphatase BcrC
HCNBPFHJ_00511	CDS	1347	vanW		COG2720	Vancomycin B-type resistance protein VanW
HCNBPFHJ_00512	CDS	1011	xerC_1			Tyrosine recombinase XerC
HCNBPFHJ_00513	CDS	309	yneA			Cell division suppressor protein YneA
HCNBPFHJ_00514	CDS	672	lexA	3.4.21.88	COG1974	LexA repressor
HCNBPFHJ_00515	CDS	936	panS_2		COG0385	Pantothenate precursors transporter PanS
HCNBPFHJ_00516	CDS	843	panC	6.3.2.1	COG0414	Pantothenate synthetase
HCNBPFHJ_00517	CDS	393	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
HCNBPFHJ_00518	CDS	888	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
HCNBPFHJ_00519	CDS	1032	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
HCNBPFHJ_00520	CDS	798	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HCNBPFHJ_00521	CDS	1665	recN		COG0497	DNA repair protein RecN
HCNBPFHJ_00522	CDS	456	argR		COG1438	Arginine repressor
HCNBPFHJ_00523	CDS	522				hypothetical protein
HCNBPFHJ_00524	CDS	885	nadK	2.7.1.23	COG0061	NAD kinase
HCNBPFHJ_00525	CDS	804	tlyA		COG1189	Hemolysin A
HCNBPFHJ_00526	CDS	480				hypothetical protein
HCNBPFHJ_00527	CDS	879		2.5.1.10		Farnesyl diphosphate synthase
HCNBPFHJ_00528	CDS	207	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
HCNBPFHJ_00529	CDS	1224	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HCNBPFHJ_00530	CDS	954	tsaD_2	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
HCNBPFHJ_00531	CDS	405	nusB		COG0781	Transcription antitermination protein NusB
HCNBPFHJ_00532	CDS	396				hypothetical protein
HCNBPFHJ_00533	CDS	381				putative protein
HCNBPFHJ_00534	CDS	558	efp		COG0231	Elongation factor P
HCNBPFHJ_00535	CDS	1074	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
HCNBPFHJ_00536	CDS	699	rsuA	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
HCNBPFHJ_00537	CDS	639	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
HCNBPFHJ_00538	CDS	1131	cobD_1	4.1.1.81	COG0079	Threonine-phosphate decarboxylase
HCNBPFHJ_00539	CDS	885	pduX	2.7.1.177	COG4542	L-threonine kinase
HCNBPFHJ_00540	CDS	894	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
HCNBPFHJ_00541	CDS	993	cobD_2		COG1270	Cobalamin biosynthesis protein CobD
HCNBPFHJ_00542	CDS	1518	cobQ		COG1492	Cobyric acid synthase
HCNBPFHJ_00543	CDS	579	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
HCNBPFHJ_00544	CDS	336				hypothetical protein
HCNBPFHJ_00545	CDS	516	yvqK	2.5.1.17	COG2096	Cob(I)yrinic acid a,c-diamide adenosyltransferase
HCNBPFHJ_00546	CDS	408	ndkA	2.7.4.6	COG0105	Nucleoside diphosphate kinase
HCNBPFHJ_00547	CDS	876	htpX_1	3.4.24.-	COG0501	Protease HtpX 
HCNBPFHJ_00548	CDS	915	thrB	2.7.1.39	COG0083	Homoserine kinase
HCNBPFHJ_00549	CDS	1290	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
HCNBPFHJ_00550	CDS	450				hypothetical protein
HCNBPFHJ_00551	CDS	963				hypothetical protein
HCNBPFHJ_00552	CDS	855		3.5.1.-	COG3394	Carbohydrate deacetylase
HCNBPFHJ_00553	CDS	795	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
HCNBPFHJ_00554	CDS	1746			COG1132	putative ABC transporter ATP-binding protein
HCNBPFHJ_00555	CDS	1728	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
HCNBPFHJ_00556	CDS	516	tpx	1.11.1.15	COG2077	Thiol peroxidase
HCNBPFHJ_00557	CDS	396	psiE		COG3223	Protein PsiE
HCNBPFHJ_00558	CDS	1905	glnA	6.3.1.2	COG0174	Glutamine synthetase
HCNBPFHJ_00559	CDS	444	yqeY		COG1610	putative protein YqeY
HCNBPFHJ_00560	CDS	180	rpsU		COG0828	30S ribosomal protein S21
HCNBPFHJ_00561	CDS	345			COG0537	putative HIT-like protein
HCNBPFHJ_00562	CDS	1296	mtaB	2.8.4.5	COG0621	Threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
HCNBPFHJ_00563	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
HCNBPFHJ_00564	CDS	864	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
HCNBPFHJ_00565	CDS	1158	dnaJ			Chaperone protein DnaJ
HCNBPFHJ_00566	CDS	1842	dnaK		COG0443	Chaperone protein DnaK
HCNBPFHJ_00567	CDS	546	grpE		COG0576	Protein GrpE
HCNBPFHJ_00568	CDS	1029	hrcA		COG1420	Heat-inducible transcription repressor HrcA
HCNBPFHJ_00569	CDS	603	nasD_1	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
HCNBPFHJ_00570	CDS	1185	hemN_3	1.3.99.-	COG0635	Oxygen-independent coproporphyrinogen-III oxidase-like protein YqeR
HCNBPFHJ_00571	CDS	1800	lepA	3.6.5.-		Elongation factor 4
HCNBPFHJ_00572	CDS	1062	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HCNBPFHJ_00573	CDS	1239				hypothetical protein
HCNBPFHJ_00574	CDS	930	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
HCNBPFHJ_00575	CDS	813	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
HCNBPFHJ_00576	CDS	2046	mutL			DNA mismatch repair protein MutL
HCNBPFHJ_00577	CDS	2634	mutS		COG0249	DNA mismatch repair protein MutS
HCNBPFHJ_00578	CDS	801				hypothetical protein
HCNBPFHJ_00579	CDS	1314	miaB_1	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HCNBPFHJ_00580	CDS	876				hypothetical protein
HCNBPFHJ_00581	CDS	828	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
HCNBPFHJ_00582	CDS	1719	proS	6.1.1.15		Proline--tRNA ligase
HCNBPFHJ_00583	CDS	1086	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
HCNBPFHJ_00584	CDS	1017	rasP	3.4.24.-	COG0750	Regulator of sigma-W protease RasP
HCNBPFHJ_00585	CDS	1146	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
HCNBPFHJ_00586	CDS	825	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
HCNBPFHJ_00587	CDS	765	uppS	2.5.1.-	COG0020	Isoprenyl transferase
HCNBPFHJ_00588	CDS	252				hypothetical protein
HCNBPFHJ_00589	CDS	561	frr		COG0233	Ribosome-recycling factor
HCNBPFHJ_00590	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
HCNBPFHJ_00591	CDS	681	tsf			Elongation factor Ts
HCNBPFHJ_00592	CDS	753	rpsB		COG0052	30S ribosomal protein S2
HCNBPFHJ_00593	CDS	651	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
HCNBPFHJ_00594	CDS	864	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
HCNBPFHJ_00595	CDS	1935	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
HCNBPFHJ_00596	CDS	702	prpC	3.1.3.16	COG0631	Protein phosphatase PrpC
HCNBPFHJ_00597	CDS	1047	rlmN	2.1.1.192		putative dual-specificity RNA methyltransferase RlmN
HCNBPFHJ_00598	CDS	1356	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
HCNBPFHJ_00599	CDS	795				hypothetical protein
HCNBPFHJ_00600	CDS	1011	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
HCNBPFHJ_00601	CDS	489	def1	3.5.1.88	COG0242	Peptide deformylase 1
HCNBPFHJ_00602	CDS	2184	priA	3.6.4.-	COG1198	Primosomal protein N'
HCNBPFHJ_00603	CDS	1191	metK	2.5.1.6		S-adenosylmethionine synthase
HCNBPFHJ_00604	CDS	1665	dauA		COG0659	C4-dicarboxylic acid transporter DauA
HCNBPFHJ_00605	CDS	1206	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
HCNBPFHJ_00606	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HCNBPFHJ_00607	CDS	630	gmk	2.7.4.8		Guanylate kinase
HCNBPFHJ_00608	CDS	270				hypothetical protein
HCNBPFHJ_00609	CDS	882				hypothetical protein
HCNBPFHJ_00610	CDS	1716	yloA		COG1293	putative protein YloA
HCNBPFHJ_00611	CDS	468			COG3599	putative protein
HCNBPFHJ_00612	CDS	492	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
HCNBPFHJ_00613	CDS	552	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
HCNBPFHJ_00614	CDS	999	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
HCNBPFHJ_00615	CDS	597	plsY	2.3.1.-	COG0344	Glycerol-3-phosphate acyltransferase
HCNBPFHJ_00616	CDS	1335	der		COG1160	GTPase Der
HCNBPFHJ_00617	CDS	1899	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
HCNBPFHJ_00618	CDS	621	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
HCNBPFHJ_00619	CDS	684	cmk	2.7.4.25	COG0283	Cytidylate kinase
HCNBPFHJ_00620	CDS	1248			COG2081	putative protein
HCNBPFHJ_00621	CDS	729	rluB	5.4.99.22	COG1187	Ribosomal large subunit pseudouridine synthase B
HCNBPFHJ_00622	CDS	510	scpB		COG1386	Segregation and condensation protein B 
HCNBPFHJ_00623	CDS	726	scpA_2		COG1354	Segregation and condensation protein A
HCNBPFHJ_00624	CDS	1833	eptC	2.7.-.-	COG2194	Phosphoethanolamine transferase EptC
HCNBPFHJ_00625	CDS	456				hypothetical protein
HCNBPFHJ_00626	tRNA	89				tRNA-Leu(taa)
HCNBPFHJ_00627	tRNA	75				tRNA-Cys(gca)
HCNBPFHJ_00628	tRNA	75				tRNA-Gly(gcc)
HCNBPFHJ_00629	tRNA	76				tRNA-Phe(gaa)
HCNBPFHJ_00630	tRNA	76				tRNA-Asp(gtc)
HCNBPFHJ_00631	CDS	597		3.-.-.-		putative protein
HCNBPFHJ_00632	CDS	1488	trkH		COG0168	Trk system potassium uptake protein TrkH
HCNBPFHJ_00633	CDS	1341	trkA		COG0569	Trk system potassium uptake protein TrkA
HCNBPFHJ_00634	CDS	909	cvfB			Conserved virulence factor B
HCNBPFHJ_00635	CDS	363	rsfS		COG0799	Ribosomal silencing factor RsfS
HCNBPFHJ_00636	CDS	1122	tagV	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagV
HCNBPFHJ_00637	CDS	570				hypothetical protein
HCNBPFHJ_00638	CDS	615	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
HCNBPFHJ_00639	CDS	1260	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HCNBPFHJ_00640	CDS	1122	proB	2.7.2.11		Glutamate 5-kinase
HCNBPFHJ_00641	CDS	285	yhbY		COG1534	RNA-binding protein YhbY
HCNBPFHJ_00642	CDS	1272	obg	3.6.5.-		GTPase Obg
HCNBPFHJ_00643	CDS	1140	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
HCNBPFHJ_00644	CDS	1188	envC		COG4942	Murein hydrolase activator EnvC
HCNBPFHJ_00645	CDS	888	ftsX		COG2177	Cell division protein FtsX
HCNBPFHJ_00646	CDS	687	ftsE		COG2884	Cell division ATP-binding protein FtsE
HCNBPFHJ_00647	CDS	933	dxs_1	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
