locus_tag	ftype	length_bp	gene	EC_number	COG	product
BFBCFGIC_00351	CDS	1506	thiE	2.5.1.3		Thiamine-phosphate synthase
BFBCFGIC_00352	CDS	546	rbr		COG1592	Rubrerythrin
BFBCFGIC_00353	CDS	204				hypothetical protein
BFBCFGIC_00354	CDS	1032	selD	2.7.9.3	COG0709	Selenide, water dikinase
BFBCFGIC_00355	CDS	600				hypothetical protein
BFBCFGIC_00356	CDS	258				hypothetical protein
BFBCFGIC_00357	CDS	684	fic_2	2.7.7.-	COG3177	Adenosine monophosphate-protein transferase SoFic
BFBCFGIC_00358	CDS	711	yfkO	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YfkO
BFBCFGIC_00359	CDS	240				hypothetical protein
BFBCFGIC_00360	CDS	204				hypothetical protein
BFBCFGIC_00361	CDS	1155	ychF		COG0012	Ribosome-binding ATPase YchF
BFBCFGIC_00362	CDS	1173	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
BFBCFGIC_00363	CDS	975	ddh	1.4.1.16		Meso-diaminopimelate D-dehydrogenase
BFBCFGIC_00364	CDS	2223	prn_2		COG3468	Pertactin autotransporter
BFBCFGIC_00365	CDS	1230	dapL	2.6.1.83	COG0436	LL-diaminopimelate aminotransferase
BFBCFGIC_00366	CDS	969				hypothetical protein
BFBCFGIC_00367	CDS	1176	rnaJ	3.1.-.-		Ribonuclease J
BFBCFGIC_00368	CDS	285	rpsF		COG0360	30S ribosomal protein S6
BFBCFGIC_00369	CDS	399	ssb		COG0629	Single-stranded DNA-binding protein
BFBCFGIC_00370	CDS	231	rpsR			30S ribosomal protein S18
BFBCFGIC_00371	CDS	693				hypothetical protein
BFBCFGIC_00372	CDS	660	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
BFBCFGIC_00373	CDS	1329	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
BFBCFGIC_00374	CDS	1284	uraA		COG2233	Uracil permease
BFBCFGIC_00375	CDS	465				hypothetical protein
BFBCFGIC_00376	CDS	957				hypothetical protein
BFBCFGIC_00377	CDS	549				hypothetical protein
BFBCFGIC_00378	CDS	723				hypothetical protein
BFBCFGIC_00379	CDS	939				hypothetical protein
BFBCFGIC_00380	CDS	624				hypothetical protein
BFBCFGIC_00381	CDS	1251	yhhS_2			putative MFS-type transporter YhhS
BFBCFGIC_00382	CDS	1224	pepT	3.4.11.4	COG2195	Peptidase T
BFBCFGIC_00383	CDS	1941				hypothetical protein
BFBCFGIC_00384	CDS	792	glnH_3		COG0834	Glutamine-binding periplasmic protein
BFBCFGIC_00385	CDS	1020	mmuM	2.1.1.10	COG2040	Homocysteine S-methyltransferase
BFBCFGIC_00386	CDS	600	ssuC_1		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
BFBCFGIC_00387	CDS	750	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
BFBCFGIC_00388	CDS	966	ssuA_1		COG0715	Putative aliphatic sulfonates-binding protein
BFBCFGIC_00389	tRNA	91				tRNA-Ser(gga)
BFBCFGIC_00390	CDS	1236	norV_2		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
BFBCFGIC_00391	CDS	3744	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
BFBCFGIC_00392	CDS	906	cynR_2			HTH-type transcriptional regulator CynR
BFBCFGIC_00393	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
BFBCFGIC_00394	CDS	453				hypothetical protein
BFBCFGIC_00395	CDS	441				hypothetical protein
BFBCFGIC_00396	CDS	492	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
BFBCFGIC_00397	CDS	729	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
BFBCFGIC_00398	CDS	1419	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
BFBCFGIC_00399	CDS	1062	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
BFBCFGIC_00400	CDS	621	purN	2.1.2.2		Phosphoribosylglycinamide formyltransferase
BFBCFGIC_00401	CDS	1530	purH			Bifunctional purine biosynthesis protein PurH
BFBCFGIC_00402	CDS	1263	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
BFBCFGIC_00403	CDS	1143	pchA	5.4.4.2	COG1169	Salicylate biosynthesis isochorismate synthase
BFBCFGIC_00404	CDS	1740	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
BFBCFGIC_00405	CDS	861	menH	4.2.99.20	COG0596	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
BFBCFGIC_00406	CDS	843	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
BFBCFGIC_00407	CDS	1425	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
BFBCFGIC_00408	CDS	1143	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
BFBCFGIC_00409	CDS	378		3.1.2.-	COG2050	Putative esterase
BFBCFGIC_00410	CDS	618				hypothetical protein
BFBCFGIC_00411	CDS	1215				hypothetical protein
BFBCFGIC_00412	tRNA	76				tRNA-Asp(gtc)
BFBCFGIC_00413	tRNA	76				tRNA-Phe(gaa)
BFBCFGIC_00414	tRNA	86				tRNA-Leu(gag)
BFBCFGIC_00415	CDS	1428				hypothetical protein
BFBCFGIC_00416	CDS	222				hypothetical protein
BFBCFGIC_00417	CDS	213				hypothetical protein
BFBCFGIC_00418	CDS	792	yafV	3.5.1.3		Omega-amidase YafV
BFBCFGIC_00419	CDS	807	pgaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
BFBCFGIC_00420	CDS	939				hypothetical protein
BFBCFGIC_00421	CDS	942				hypothetical protein
BFBCFGIC_00422	CDS	1080	rfaF_1	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
BFBCFGIC_00423	CDS	318				hypothetical protein
BFBCFGIC_00424	CDS	1353		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
BFBCFGIC_00425	CDS	1344	saeS	2.7.13.3	COG0642	Histidine protein kinase SaeS
BFBCFGIC_00426	CDS	690	regX3		COG0745	Sensory transduction protein regX3
BFBCFGIC_00427	CDS	1098	hhoB			Putative serine protease HhoB
BFBCFGIC_00428	CDS	324				hypothetical protein
BFBCFGIC_00429	CDS	576				hypothetical protein
BFBCFGIC_00430	CDS	411				hypothetical protein
BFBCFGIC_00431	CDS	588	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
BFBCFGIC_00432	CDS	720	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
BFBCFGIC_00433	CDS	630		3.1.-.-	COG0322	Putative bifunctional exonuclease/endonuclease protein
BFBCFGIC_00434	CDS	663	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
BFBCFGIC_00435	CDS	1302	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
BFBCFGIC_00436	CDS	405	cdd	3.5.4.5	COG0295	Cytidine deaminase
BFBCFGIC_00437	CDS	822	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
BFBCFGIC_00438	CDS	897	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
BFBCFGIC_00439	CDS	945				hypothetical protein
BFBCFGIC_00440	CDS	825				hypothetical protein
BFBCFGIC_00441	CDS	372	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
BFBCFGIC_00442	CDS	1248				hypothetical protein
BFBCFGIC_00443	CDS	1188	fsr_1			Fosmidomycin resistance protein
BFBCFGIC_00444	CDS	1113				hypothetical protein
BFBCFGIC_00445	tRNA	91				tRNA-Ser(cga)
BFBCFGIC_00446	CDS	627				hypothetical protein
BFBCFGIC_00447	CDS	1794				hypothetical protein
BFBCFGIC_00448	CDS	1083				hypothetical protein
BFBCFGIC_00449	CDS	858	dat	2.6.1.21		D-alanine aminotransferase
BFBCFGIC_00450	CDS	1047	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
BFBCFGIC_00451	CDS	654	metI		COG2011	D-methionine transport system permease protein MetI
BFBCFGIC_00452	CDS	300				hypothetical protein
BFBCFGIC_00453	CDS	795	yfcA		COG0730	putative membrane transporter protein YfcA
BFBCFGIC_00454	CDS	768	bacC	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
BFBCFGIC_00455	CDS	864				hypothetical protein
BFBCFGIC_00456	CDS	339				hypothetical protein
BFBCFGIC_00457	CDS	420		3.1.-.-	COG0824	Putative esterase
BFBCFGIC_00458	CDS	810	murI	5.1.1.3		Glutamate racemase
BFBCFGIC_00459	CDS	540				hypothetical protein
BFBCFGIC_00460	CDS	654				hypothetical protein
BFBCFGIC_00461	CDS	1665	apc1	6.4.1.8	COG0145	Acetophenone carboxylase alpha subunit
BFBCFGIC_00462	CDS	1374		3.5.1.-	COG0123	Histone deacetylase-like amidohydrolase
BFBCFGIC_00463	CDS	774	rph	2.7.7.56	COG0689	Ribonuclease PH
BFBCFGIC_00464	CDS	582		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
BFBCFGIC_00465	CDS	498		3.1.4.-		Putative metallophosphoesterase MG207 
BFBCFGIC_00466	CDS	783	speD	4.1.1.50	COG1586	S-adenosylmethionine decarboxylase proenzyme
BFBCFGIC_00467	CDS	1206		1.1.1.38		NAD-dependent malic enzyme
BFBCFGIC_00468	tRNA	77				tRNA-Pro(tgg)
BFBCFGIC_00469	tRNA	74				tRNA-Gly(tcc)
BFBCFGIC_00470	tRNA	77				tRNA-Arg(tct)
BFBCFGIC_00471	CDS	405	doc		COG3654	Toxin Doc
BFBCFGIC_00472	CDS	162				hypothetical protein
BFBCFGIC_00473	CDS	2208	clpC_1			putative ATP-dependent Clp protease ATP-binding subunit
BFBCFGIC_00474	CDS	768				hypothetical protein
BFBCFGIC_00475	CDS	1197				hypothetical protein
BFBCFGIC_00476	CDS	744	kipI		COG2049	Kinase A inhibitor
BFBCFGIC_00477	CDS	1032	kipA		COG1984	KipI antagonist
BFBCFGIC_00478	CDS	7083	ata_1			Adhesin Ata autotransporter
BFBCFGIC_00479	CDS	21564	ata_2			Adhesin Ata autotransporter
BFBCFGIC_00480	CDS	1410	norM		COG0534	Multidrug resistance protein NorM
BFBCFGIC_00481	CDS	708	carA_2	6.3.5.5		Carbamoyl-phosphate synthase small chain
BFBCFGIC_00482	CDS	1122			COG0628	Putative transport protein
BFBCFGIC_00483	CDS	660				hypothetical protein
BFBCFGIC_00484	CDS	1518	lpd	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
BFBCFGIC_00485	CDS	1221	sstT		COG3633	Serine/threonine transporter SstT
BFBCFGIC_00486	CDS	786	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
BFBCFGIC_00487	CDS	732			COG2968	26 kDa periplasmic immunogenic protein
BFBCFGIC_00488	rRNA	1560				16S ribosomal RNA
BFBCFGIC_00489	rRNA	2922				23S ribosomal RNA
BFBCFGIC_00490	rRNA	110				5S ribosomal RNA
BFBCFGIC_00491	CDS	852	icaB	3.5.1.-	COG0726	Poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
BFBCFGIC_00492	CDS	495	moaB			Molybdenum cofactor biosynthesis protein B
BFBCFGIC_00493	CDS	630				hypothetical protein
BFBCFGIC_00494	CDS	999	pitA		COG0306	Low-affinity inorganic phosphate transporter 1
BFBCFGIC_00495	CDS	453			COG1959	Putative HTH-type transcriptional regulator
BFBCFGIC_00496	CDS	1389	cydA	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
BFBCFGIC_00497	CDS	1020	cydB	1.10.3.14	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
BFBCFGIC_00498	CDS	3540	cydD		COG4988	ATP-binding/permease protein CydD
BFBCFGIC_00499	CDS	1170				hypothetical protein
BFBCFGIC_00500	CDS	585				hypothetical protein
BFBCFGIC_00501	CDS	837	pdxK	2.7.1.35	COG2240	Pyridoxine/pyridoxal/pyridoxamine kinase
BFBCFGIC_00502	CDS	930	oppB		COG0601	Oligopeptide transport system permease protein OppB
BFBCFGIC_00503	CDS	900	oppC		COG1173	Oligopeptide transport system permease protein OppC
BFBCFGIC_00504	CDS	984	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
BFBCFGIC_00505	CDS	948	oppF_1		COG4608	Oligopeptide transport ATP-binding protein OppF
BFBCFGIC_00506	CDS	816				hypothetical protein
BFBCFGIC_00507	CDS	1602	dppE		COG4166	Dipeptide-binding protein DppE
BFBCFGIC_00508	CDS	951	ykfA	3.4.16.-	COG1619	putative murein peptide carboxypeptidase
BFBCFGIC_00509	CDS	1149	abgB_2	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
BFBCFGIC_00510	CDS	1557	yheS_1		COG0488	putative ABC transporter ATP-binding protein YheS
BFBCFGIC_00511	CDS	564	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
BFBCFGIC_00512	CDS	834	folP	2.5.1.15		Dihydropteroate synthase
BFBCFGIC_00513	CDS	363	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
BFBCFGIC_00514	CDS	471	sulD		COG0801	Bifunctional folate synthesis protein
BFBCFGIC_00515	CDS	810				hypothetical protein
BFBCFGIC_00516	CDS	237				hypothetical protein
BFBCFGIC_00517	CDS	948	ldhB	1.1.1.27		L-lactate dehydrogenase 2
BFBCFGIC_00518	CDS	327	ftsL_1			Cell division protein FtsL
BFBCFGIC_00519	CDS	402	yugI		COG1098	General stress protein 13
BFBCFGIC_00520	CDS	903	ppx2	3.6.1.11		Exopolyphosphatase 2
BFBCFGIC_00521	CDS	879	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
BFBCFGIC_00522	CDS	543	hpt	2.4.2.8		Hypoxanthine-guanine phosphoribosyltransferase
BFBCFGIC_00523	CDS	1911	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
BFBCFGIC_00524	CDS	1008				hypothetical protein
BFBCFGIC_00525	CDS	1344	yjjP		COG2966	Inner membrane protein YjjP
BFBCFGIC_00526	CDS	975	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
BFBCFGIC_00527	CDS	768	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
BFBCFGIC_00528	tRNA	70				tRNA-Tyr(gta)
BFBCFGIC_00529	CDS	474	greA		COG0782	Transcription elongation factor GreA
BFBCFGIC_00530	CDS	1512	lysS	6.1.1.6		Lysine--tRNA ligase
BFBCFGIC_00531	CDS	2175	speF	4.1.1.17	COG1982	Inducible ornithine decarboxylase
BFBCFGIC_00532	CDS	1320	potE_1		COG0531	Putrescine transporter PotE
BFBCFGIC_00533	CDS	954	zitB			Zinc transporter ZitB
BFBCFGIC_00534	CDS	1281	serS	6.1.1.11		Serine--tRNA ligase
BFBCFGIC_00535	CDS	645	tal	2.2.1.2	COG0176	Transaldolase
BFBCFGIC_00536	CDS	963	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
BFBCFGIC_00537	CDS	1266	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
BFBCFGIC_00538	CDS	1299	mbl		COG1077	MreB-like protein
BFBCFGIC_00539	CDS	1341				hypothetical protein
BFBCFGIC_00540	CDS	285				hypothetical protein
BFBCFGIC_00541	CDS	2028	spoIVB	3.4.21.116	COG0750	SpoIVB peptidase
BFBCFGIC_00542	CDS	762	mlaE		COG0767	putative phospholipid ABC transporter permease protein MlaE
BFBCFGIC_00543	CDS	759	mlaF	3.6.3.-	COG1127	putative phospholipid import ATP-binding protein MlaF
BFBCFGIC_00544	CDS	1260	mlaD		COG1463	putative phospholipid ABC transporter-binding protein MlaD
BFBCFGIC_00545	CDS	1491	tolC			Outer membrane protein TolC
BFBCFGIC_00546	CDS	4290				hypothetical protein
BFBCFGIC_00547	CDS	2190	bamA		COG4775	Outer membrane protein assembly factor BamA
BFBCFGIC_00548	CDS	114				hypothetical protein
BFBCFGIC_00549	CDS	483				hypothetical protein
BFBCFGIC_00550	CDS	969				hypothetical protein
BFBCFGIC_00551	CDS	531				hypothetical protein
BFBCFGIC_00552	CDS	1032	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
BFBCFGIC_00553	CDS	903		2.3.1.-	COG1560	Phosphatidylinositol mannoside acyltransferase
BFBCFGIC_00554	CDS	840	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
BFBCFGIC_00555	CDS	426	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
BFBCFGIC_00556	CDS	813	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
BFBCFGIC_00557	CDS	837	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
BFBCFGIC_00558	CDS	1143	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
BFBCFGIC_00559	CDS	1731		3.6.3.-		Putative multidrug export ATP-binding/permease protein
BFBCFGIC_00560	CDS	1305	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
BFBCFGIC_00561	CDS	1113	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
BFBCFGIC_00562	CDS	732	kpsU	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
BFBCFGIC_00563	CDS	819	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
BFBCFGIC_00564	CDS	972	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
BFBCFGIC_00565	CDS	522	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
BFBCFGIC_00566	CDS	933		2.3.1.-	COG1560	Phosphatidylinositol mannoside acyltransferase
BFBCFGIC_00567	CDS	537	lptC			Lipopolysaccharide export system protein LptC
BFBCFGIC_00568	CDS	720	lptD_1			LPS-assembly protein LptD
BFBCFGIC_00569	CDS	720	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BFBCFGIC_00570	CDS	1092	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
BFBCFGIC_00571	CDS	1209	smc_1			Chromosome partition protein Smc
BFBCFGIC_00572	CDS	525				hypothetical protein
BFBCFGIC_00573	CDS	870				hypothetical protein
BFBCFGIC_00574	CDS	573	sipT	3.4.21.89	COG0681	Signal peptidase I T
BFBCFGIC_00575	CDS	1269				putative protein
BFBCFGIC_00576	CDS	189				hypothetical protein
BFBCFGIC_00577	CDS	738				hypothetical protein
BFBCFGIC_00578	CDS	1299				hypothetical protein
BFBCFGIC_00579	CDS	756				Insertion sequence IS5376 putative ATP-binding protein
BFBCFGIC_00580	CDS	159				hypothetical protein
BFBCFGIC_00581	CDS	210	mopII			Molybdenum-pterin-binding protein 2
BFBCFGIC_00582	tRNA	74				tRNA-Gly(ccc)
BFBCFGIC_00583	CDS	1326				hypothetical protein
BFBCFGIC_00584	CDS	1155	nhaA_1		COG3004	Na(+)/H(+) antiporter NhaA
BFBCFGIC_00585	CDS	1173	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
BFBCFGIC_00586	CDS	606	yocH_1		COG1388	Cell wall-binding protein YocH
BFBCFGIC_00587	CDS	825	purR		COG0503	Pur operon repressor
BFBCFGIC_00588	CDS	1374	glmU		COG1207	Bifunctional protein GlmU
BFBCFGIC_00589	CDS	954	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
BFBCFGIC_00590	CDS	579	pth	3.1.1.29		Peptidyl-tRNA hydrolase
BFBCFGIC_00591	CDS	1485	speA	4.1.1.19	COG1982	Arginine decarboxylase
BFBCFGIC_00592	CDS	687	tmk	2.7.4.9	COG0125	Thymidylate kinase
BFBCFGIC_00593	CDS	1041	dnaX_1	2.7.7.7	COG2812	DNA polymerase III subunit gamma/tau
BFBCFGIC_00594	CDS	846				hypothetical protein
BFBCFGIC_00595	CDS	729	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
BFBCFGIC_00596	CDS	846	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
BFBCFGIC_00597	CDS	1950	metG	6.1.1.10		Methionine--tRNA ligase
BFBCFGIC_00598	CDS	771	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
BFBCFGIC_00599	CDS	1653	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
BFBCFGIC_00600	CDS	1551	ppx	3.6.1.11	COG0248	Exopolyphosphatase
BFBCFGIC_00601	CDS	2118	ppk	2.7.4.1	COG0855	Polyphosphate kinase
BFBCFGIC_00602	CDS	972	yocH_2		COG1388	Cell wall-binding protein YocH
BFBCFGIC_00603	CDS	936	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
BFBCFGIC_00604	CDS	1122	metE	2.1.1.14	COG0620	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
BFBCFGIC_00605	CDS	936	cysB			HTH-type transcriptional regulator CysB
BFBCFGIC_00606	CDS	531	rnmV	3.1.26.8	COG1658	Ribonuclease M5
BFBCFGIC_00607	CDS	855	rsmA	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
BFBCFGIC_00608	CDS	1248	gltS		COG0786	Sodium/glutamate symporter
BFBCFGIC_00609	CDS	1596	prfC			Peptide chain release factor 3
BFBCFGIC_00610	CDS	2313	topB	5.99.1.2	COG0550	DNA topoisomerase 3
BFBCFGIC_00611	CDS	1299	cshE	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshE
BFBCFGIC_00612	CDS	234	feoA		COG1918	Fe(2+) transport protein A
BFBCFGIC_00613	CDS	2370	feoB		COG0370	Fe(2+) transporter FeoB
BFBCFGIC_00614	CDS	207				hypothetical protein
BFBCFGIC_00615	CDS	261				hypothetical protein
BFBCFGIC_00616	CDS	2136	ctpC	3.6.3.-	COG2217	putative manganese/zinc-exporting P-type ATPase
BFBCFGIC_00617	CDS	408				hypothetical protein
BFBCFGIC_00618	CDS	840				hypothetical protein
BFBCFGIC_00619	CDS	678	panT		COG4684	Pantothenic acid transporter PanT
BFBCFGIC_00620	CDS	144				hypothetical protein
BFBCFGIC_00621	CDS	1410	chuR	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
BFBCFGIC_00622	CDS	2298	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
BFBCFGIC_00623	CDS	252	hybG		COG0298	Hydrogenase maturation factor HybG
BFBCFGIC_00624	CDS	1119	hypD		COG0409	Hydrogenase maturation factor HypD
BFBCFGIC_00625	CDS	1008	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
BFBCFGIC_00626	CDS	447				hypothetical protein
BFBCFGIC_00627	CDS	1131				hypothetical protein
BFBCFGIC_00628	CDS	1551	lptD_2			LPS-assembly protein LptD
BFBCFGIC_00629	CDS	861	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
BFBCFGIC_00630	CDS	543				hypothetical protein
BFBCFGIC_00631	CDS	513	bioY_2		COG1268	Biotin transporter BioY
BFBCFGIC_00632	CDS	999				hypothetical protein
BFBCFGIC_00633	CDS	492	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
BFBCFGIC_00634	CDS	663	rnhA	3.1.26.4	COG3341	Ribonuclease H
BFBCFGIC_00635	CDS	918		5.1.3.2	COG1088	UDP-glucose 4-epimerase
BFBCFGIC_00636	CDS	279				hypothetical protein
BFBCFGIC_00637	CDS	1428	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
BFBCFGIC_00638	CDS	648				hypothetical protein
BFBCFGIC_00639	CDS	1200	epsD			Type II secretion system protein D
BFBCFGIC_00640	CDS	1806	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
BFBCFGIC_00641	CDS	1149	braC		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
BFBCFGIC_00642	CDS	882	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BFBCFGIC_00643	CDS	1011	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
BFBCFGIC_00644	CDS	762	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
BFBCFGIC_00645	CDS	711	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
BFBCFGIC_00646	CDS	699				hypothetical protein
BFBCFGIC_00647	CDS	1827	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
BFBCFGIC_00648	CDS	1440	ptk	2.7.10.-	COG0489	Tyrosine-protein kinase ptk
BFBCFGIC_00649	CDS	621	ywqD	2.7.10.2	COG0489	Tyrosine-protein kinase YwqD
BFBCFGIC_00650	CDS	1200	arnB	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
BFBCFGIC_00651	CDS	651	wecA	2.7.8.40		UDP-N-acetylgalactosamine-undecaprenyl-phosphate N-acetylgalactosaminephosphotransferase
BFBCFGIC_00652	CDS	861				hypothetical protein
BFBCFGIC_00653	CDS	720	tarI	2.7.7.40		Ribitol-5-phosphate cytidylyltransferase
BFBCFGIC_00654	CDS	1062	strE	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
BFBCFGIC_00655	CDS	1068	pglJ	2.4.1.291	COG0438	N-acetylgalactosamine-N,N'-diacetylbacillosaminyl-diphospho-undecaprenol 4-alpha-N-acetylgalactosaminyltransferase
BFBCFGIC_00656	CDS	1272				hypothetical protein
BFBCFGIC_00657	CDS	933				hypothetical protein
BFBCFGIC_00658	CDS	564				hypothetical protein
BFBCFGIC_00659	CDS	1452	tuaB		COG2244	Teichuronic acid biosynthesis protein TuaB
BFBCFGIC_00660	CDS	1095	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
BFBCFGIC_00661	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
BFBCFGIC_00662	CDS	447				hypothetical protein
BFBCFGIC_00663	CDS	798	ywqE	3.1.3.48	COG4464	Tyrosine-protein phosphatase YwqE
BFBCFGIC_00664	CDS	2151	nrdD	1.1.98.6	COG1328	Anaerobic ribonucleoside-triphosphate reductase
BFBCFGIC_00665	CDS	498	nrdG	1.97.1.-	COG0602	Anaerobic ribonucleoside-triphosphate reductase-activating protein
BFBCFGIC_00666	CDS	393				hypothetical protein
BFBCFGIC_00667	CDS	837	clcA_1		COG0038	H(+)/Cl(-) exchange transporter ClcA
BFBCFGIC_00668	CDS	549	yrdA		COG0663	Protein YrdA
BFBCFGIC_00669	CDS	954		1.13.12.16	COG2070	Nitronate monooxygenase
BFBCFGIC_00670	CDS	135	rd	1.-.-.-	COG1773	Rubredoxin
BFBCFGIC_00671	CDS	1233				hypothetical protein
BFBCFGIC_00672	CDS	516			COG1399	putative protein
BFBCFGIC_00673	CDS	177	rpmF			50S ribosomal protein L32
BFBCFGIC_00674	CDS	564	fapR		COG2050	Transcription factor FapR
BFBCFGIC_00675	CDS	1029	plsX	2.3.1.-	COG0416	Phosphate acyltransferase
